"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72483999999","2003-01-01","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  44.8","24","  42.0","24","1025.7","21","999.9"," 0","  7.4","24","  4.7","24","  9.9","999.9","  57.0"," ","  36.0"," "," 0.00","I","999.9","100000"
"72483999999","2003-01-02","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  47.2","23","  44.4","23","1024.6","22","999.9"," 0","  7.3","23","  2.9","23","  6.0","999.9","  54.0"," ","  36.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-01-03","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  47.0","24","  43.9","24","1023.3","24","999.9"," 0","  8.5","24","  5.5","24","  9.9","999.9","  57.2","*","  39.2","*"," 0.01","G","999.9","000000"
"72483999999","2003-01-04","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  48.9","24","  46.2","24","1023.1","23","999.9"," 0","  5.1","24","  2.6","24","  7.0","999.9","  57.9"," ","  39.9"," "," 0.00","G","999.9","000000"
"72483999999","2003-01-05","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.7","24","  47.4","24","1024.8","24","999.9"," 0","  6.2","24","  8.3","24"," 15.9","999.9","  64.4","*","  42.8","*"," 0.01","G","999.9","100000"
"72483999999","2003-01-06","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  50.1","24","  43.2","24","1020.0","20","999.9"," 0","  5.1","24","  7.8","24"," 18.1","999.9","  64.0"," ","  39.0"," "," 0.00","G","999.9","100000"
"72483999999","2003-01-07","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  44.7","24","  43.4","24","1021.6","22","999.9"," 0","  1.8","24","  4.7","24"," 11.1","999.9","  57.9"," ","  37.0"," "," 0.00","I","999.9","100000"
"72483999999","2003-01-08","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  44.7","21","  43.2","21","1018.1","18","999.9"," 0","  2.2","21","  5.1","21","  8.9","999.9","  54.0"," ","  37.0"," "," 0.00","I","999.9","100000"
"72483999999","2003-01-09","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  45.0","24","  43.6","24","1017.4","22","999.9"," 0","  2.5","24","  1.8","24","  4.1","999.9","  48.2","*","  42.8","*"," 0.05","B","999.9","110000"
"72483999999","2003-01-10","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.0","24","  48.1","24","1016.6","21","999.9"," 0","  4.7","24","  6.6","24"," 19.0"," 22.9","  57.2","*","  46.4","*"," 0.66","G","999.9","010000"
"72483999999","2003-01-11","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.9","24","  50.6","24","1020.0","23","999.9"," 0","  6.8","24","  7.2","24"," 15.9"," 20.0","  57.0"," ","  46.9"," "," 0.09","G","999.9","010000"
"72483999999","2003-01-12","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.6","24","  50.0","24","1022.0","22","999.9"," 0","  3.0","24","  4.1","24","  9.9","999.9","  57.2","*","  48.2","*"," 0.01","G","999.9","100000"
"72483999999","2003-01-13","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  56.1","24","  53.1","24","1024.7","23","999.9"," 0","  4.7","24","  5.3","24","  8.9","999.9","  62.6","*","  53.6","*"," 0.30","G","999.9","010000"
"72483999999","2003-01-14","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  54.4","24","  52.6","24","1023.1","20","999.9"," 0","  3.9","24","  5.7","24","  8.0","999.9","  62.1"," ","  50.0"," "," 0.00","G","999.9","110000"
"72483999999","2003-01-15","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.4","24","  48.9","24","1025.1","21","999.9"," 0","  6.6","24","  6.1","24"," 13.0","999.9","  61.0"," ","  46.0"," "," 0.00","I","999.9","100000"
"72483999999","2003-01-16","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.3","24","  43.5","24","1025.8","21","999.9"," 0","  5.2","24","  1.6","24","  6.0","999.9","  60.8","*","  37.4","*"," 0.00","I","999.9","100000"
"72483999999","2003-01-17","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  47.1","10","  43.9","10","1023.5"," 9","999.9"," 0","  6.3","10","  1.0","10","  6.0","999.9","  57.2","*","  39.2","*"," 0.01","G","999.9","000000"
"72483999999","2003-01-19","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  44.8","16","  43.8","16","1022.0","14","999.9"," 0","  2.7","16","  3.2","16","  6.0","999.9","  46.4","*","  44.6","*"," 0.01","G","999.9","000000"
"72483999999","2003-01-20","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  43.6","17","  42.2","17","1022.1","17","999.9"," 0","  3.5","17","  1.9","17","  5.1","999.9","  45.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72483999999","2003-01-21","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  45.8","22","  43.9","22","1022.7","20","999.9"," 0","  4.4","22","  4.6","22","  8.9","999.9","  50.0"," ","  42.1"," "," 0.09","G","999.9","010000"
"72483999999","2003-01-22","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.6","23","  47.7","23","1024.0","17","999.9"," 0","  4.6","23","  5.2","23","  8.0","999.9","  54.0"," ","  44.1"," "," 0.23","G","999.9","010000"
"72483999999","2003-01-23","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  54.1","22","  53.3","22","1024.8","15","999.9"," 0","  2.5","22","  5.7","22"," 11.1","999.9","  57.2","*","  53.6","*"," 0.22","G","999.9","010000"
"72483999999","2003-01-24","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  53.7","19","  52.1","19","1024.7","16","999.9"," 0","  5.2","19","  4.5","19","  7.0","999.9","  57.9"," ","  48.0"," "," 0.10","G","999.9","000000"
"72483999999","2003-01-25","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  55.6","24","  52.9","24","1025.8","23","999.9"," 0","  8.9","24","  6.0","24"," 15.0","999.9","  62.6","*","  51.8","*"," 0.00","G","999.9","000000"
"72483999999","2003-01-26","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  55.2","24","  53.0","24","1025.1","23","999.9"," 0","  6.5","24","  3.9","24","  7.0","999.9","  62.1"," ","  52.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-01-27","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  54.9","23","  53.1","23","1020.4","18","999.9"," 0","  3.2","23","  3.9","23","  8.9","999.9","  60.8","*","  51.8","*"," 0.01","G","999.9","010000"
"72483999999","2003-01-28","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  53.0","19","  50.0","19","1020.0","14","999.9"," 0","  5.2","19","  4.8","19","  8.0","999.9","  61.0"," ","  44.1"," "," 0.02","G","999.9","000000"
"72483999999","2003-01-29","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.8","23","  48.3","23","1023.8","21","999.9"," 0","  4.3","23","  3.7","23","  8.0","999.9","  61.0"," ","  43.0"," "," 0.00","G","999.9","100000"
"72483999999","2003-01-30","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.2"," 8","  50.7"," 8","1026.0"," 7","999.9"," 0","  3.2"," 8","  3.7"," 8","  7.0","999.9","  55.0"," ","  48.9"," "," 0.00","I","999.9","000000"
"72483999999","2003-01-31","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.7","15","  50.1","15","1023.5","13","999.9"," 0","  3.0","15","  3.8","15","  8.9","999.9","  55.4","*","  48.2","*"," 0.01","G","999.9","000000"
"72483999999","2003-02-01","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  55.8","10","  50.4","10","1015.8"," 7","999.9"," 0","  5.9","10","  7.1","10"," 11.1","999.9","  60.8","*","  50.0","*"," 0.00","G","999.9","000000"
"72483999999","2003-02-02","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.5","24","  38.6","24","1020.1","24","999.9"," 0"," 10.0","24"," 12.4","24"," 20.0"," 25.1","  60.8","*","  39.2","*"," 0.01","G","999.9","000000"
"72483999999","2003-02-03","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.6","24","  38.0","24","1021.4","24","999.9"," 0","  9.0","24","  4.9","24"," 14.0","999.9","  60.1"," ","  32.0"," "," 0.00","G","999.9","100000"
"72483999999","2003-02-04","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.2","24","  37.6","24","1020.0","22","999.9"," 0","  8.4","24","  6.3","24"," 21.0"," 26.0","  61.0"," ","  32.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-05","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  48.2","24","  28.5","24","1017.7","24","999.9"," 0"," 10.0","24"," 13.6","24"," 23.9"," 28.9","  61.0"," ","  35.1"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-06","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  44.0","24","  33.4","24","1017.8","24","999.9"," 0"," 10.0","24","  5.2","24"," 11.1","999.9","  59.0"," ","  30.9"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-07","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.8","23","  30.4","23","1017.4","23","999.9"," 0"," 10.0","23"," 13.6","23"," 22.0"," 27.0","  59.0"," ","  30.9"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-08","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  42.2","24","  28.4","24","1018.0","24","999.9"," 0"," 10.0","24","  6.1","24","  9.9","999.9","  57.9"," ","  30.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-09","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  42.8","24","  30.6","24","1021.5","24","999.9"," 0","  9.4","24","  3.4","24","  6.0","999.9","  59.0"," ","  28.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-10","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  45.0","24","  35.1","24","1020.8","24","999.9"," 0","  9.5","24","  5.1","24","  9.9","999.9","  61.0"," ","  28.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-11","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.9","24","  40.6","24","1013.9","24","999.9"," 0","  8.5","24","  4.2","24","  7.0","999.9","  61.0"," ","  32.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-12","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.9","23","  43.7","23","1011.0","23","999.9"," 0","  7.1","23","  5.5","23","  8.9","999.9","  60.1"," ","  39.0"," "," 0.11","C","999.9","010000"
"72483999999","2003-02-13","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.3","24","  49.9","24","1008.3","21","999.9"," 0","  4.3","24","  3.9","24","  8.0","999.9","  61.0"," ","  42.1"," "," 0.48","G","999.9","010000"
"72483999999","2003-02-14","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  53.1","24","  51.2","24","1013.8","18","999.9"," 0","  6.0","24","  3.7","24","  7.0","999.9","  59.0","*","  46.4","*"," 0.00","G","999.9","100000"
"72483999999","2003-02-15","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  53.4","24","  49.2","24","1016.6","23","999.9"," 0","  9.1","24","  7.1","24","  8.9","999.9","  60.1"," ","  46.9"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-16","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.6","20","  49.2","20","1016.0","20","999.9"," 0","  8.5","20","  9.4","20"," 18.1","999.9","  60.1"," ","  44.1"," "," 0.65","G","999.9","010000"
"72483999999","2003-02-17","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  48.3","24","  44.2","24","1022.5","23","999.9"," 0","  9.5","24","  4.1","24","  8.9","999.9","  57.2","*","  39.2","*"," 0.01","G","999.9","100000"
"72483999999","2003-02-18","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  45.6","22","  41.0","22","1023.0","22","999.9"," 0","  8.9","22","  3.0","22","  6.0","999.9","  59.0","*","  33.8","*"," 0.00","G","999.9","100000"
"72483999999","2003-02-19","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.2","24","  43.3","24","1020.2","24","999.9"," 0","  9.8","24","  4.7","24","  9.9","999.9","  59.0"," ","  33.1"," "," 0.10","A","999.9","010000"
"72483999999","2003-02-20","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  50.4","24","  42.7","24","1018.5","24","999.9"," 0","  9.8","24","  8.8","24"," 16.9","999.9","  64.9"," ","  42.1"," "," 0.08","A","999.9","000000"
"72483999999","2003-02-21","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.3","20","  43.0","20","1021.7","20","999.9"," 0","  7.0","20","  4.1","20"," 11.1","999.9","  64.9"," ","  33.1"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-22","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.5","21","  44.2","21","1018.8","20","999.9"," 0","  7.7","21","  4.4","21"," 13.0","999.9","  64.9"," ","  33.1"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-23","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  50.2","22","  41.2","22","1011.5","22","999.9"," 0","  9.5","22","  3.7","22","  9.9","999.9","  64.9"," ","  35.1"," "," 0.00","I","999.9","000000"
"72483999999","2003-02-24","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  53.8","22","  47.0","22","1006.2","21","999.9"," 0","  8.5","22","  6.0","22","  8.9","999.9","  63.0"," ","  35.1"," "," 0.00","H","999.9","010000"
"72483999999","2003-02-25","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.0","24","  46.2","24","1007.8","22","999.9"," 0","  6.6","24","  5.9","24"," 11.1","999.9","  61.0"," ","  42.1"," "," 0.02","C","999.9","010000"
"72483999999","2003-02-26","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  45.9","24","  38.7","24","1010.2","23","999.9"," 0","  9.4","24","  6.6","24"," 19.0"," 23.9","  61.0"," ","  30.9"," "," 0.00","I","999.9","100000"
"72483999999","2003-02-27","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  48.0","24","  42.1","24","1012.6","24","999.9"," 0","  9.1","24","  5.0","24"," 13.0","999.9","  60.1"," ","  30.9"," "," 0.00","I","999.9","100000"
"72483999999","2003-02-28","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  47.2","23","  38.1","23","1016.0","23","999.9"," 0","  9.2","23","  5.1","23","  9.9","999.9","  59.0"," ","  34.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-01","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.2","20","  43.6","20","1016.4","20","999.9"," 0","  9.6","20","  7.5","20"," 12.0","999.9","  62.6","*","  39.2","*"," 0.00","I","999.9","000000"
"72483999999","2003-03-02","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.0","24","  40.5","24","1018.8","24","999.9"," 0"," 10.0","24","  6.5","24"," 12.0","999.9","  63.0"," ","  35.1"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-03","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  50.8","24","  42.3","24","1015.8","22","999.9"," 0"," 10.0","24","  7.4","24"," 12.0","999.9","  62.1"," ","  35.1"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-04","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  48.1","24","  41.1","24","1010.3","24","999.9"," 0","  9.9","24","  4.1","24","  7.0","999.9","  61.0"," ","  37.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-05","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.3","22","  40.8","22","1014.5","22","999.9"," 0","  9.1","22","  3.5","22","  8.9","999.9","  63.0"," ","  33.1"," "," 0.00","I","999.9","100000"
"72483999999","2003-03-06","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.5","24","  44.9","24","1017.6","24","999.9"," 0","  9.5","24","  6.1","24","  8.0","999.9","  66.2","*","  42.8","*"," 0.00","I","999.9","000000"
"72483999999","2003-03-07","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.8","24","  42.6","24","1015.6","24","999.9"," 0","  9.5","24","  6.6","24","  9.9","999.9","  66.0"," ","  41.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-08","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  50.2","21","  43.6","21","1017.8","21","999.9"," 0","  8.5","21","  5.1","21","  9.9","999.9","  64.4","*","  37.4","*"," 0.00","I","999.9","100000"
"72483999999","2003-03-09","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  54.0","24","  46.0","24","1021.0","24","999.9"," 0"," 10.0","24","  7.6","24","  9.9","999.9","  66.9"," ","  36.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-10","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  55.4","24","  49.2","24","1021.0","24","999.9"," 0","  9.0","24","  3.4","24","  8.0","999.9","  69.8","*","  44.6","*"," 0.00","I","999.9","100000"
"72483999999","2003-03-11","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  57.9","20","  52.0","20","1017.3","17","999.9"," 0","  7.8","20","  1.9","20","  7.0","999.9","  71.6","*","  44.6","*"," 0.00","I","999.9","100000"
"72483999999","2003-03-12","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  61.1","20","  55.0","20","1014.4","20","999.9"," 0","  9.8","20","  6.1","20"," 11.1","999.9","  71.6","*","  51.8","*"," 0.01","G","999.9","100000"
"72483999999","2003-03-13","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  59.7","24","  52.3","24","1011.8","24","999.9"," 0","  9.8","24","  9.0","24"," 18.1","999.9","  71.1"," ","  50.0"," "," 0.01","G","999.9","000000"
"72483999999","2003-03-14","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  60.5","23","  51.6","23","1010.6","23","999.9"," 0","  9.0","23"," 12.6","23"," 16.9"," 23.9","  70.0"," ","  52.0"," "," 0.20","G","999.9","010000"
"72483999999","2003-03-15","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  58.6","24","  51.4","24","1003.7","23","999.9"," 0","  9.0","24"," 15.6","24"," 29.9"," 39.0","  70.0"," ","  52.0"," "," 0.98","G","999.9","010000"
"72483999999","2003-03-16","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.4","24","  46.9","24","1006.9","24","999.9"," 0","  9.7","24","  6.7","24"," 11.1","999.9","  64.9"," ","  44.1"," "," 0.77","G","999.9","010000"
"72483999999","2003-03-17","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  50.1","23","  43.0","23","1013.0","21","999.9"," 0","  8.8","23","  7.7","23"," 16.9"," 22.9","  63.0"," ","  37.9"," "," 0.71","G","999.9","110000"
"72483999999","2003-03-18","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.6","19","  39.1","19","1020.2","19","999.9"," 0"," 10.0","19"," 13.8","19"," 19.0"," 26.0","  64.4","*","  42.8","*"," 0.00","G","999.9","000000"
"72483999999","2003-03-19","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  49.4","15","  40.3","15","1018.9","14","999.9"," 0"," 10.0","15","  5.0","15"," 13.0","999.9","  66.2","*","  37.4","*"," 0.00","I","999.9","000000"
"72483999999","2003-03-20","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  54.1","23","  48.7","23","1021.0","22","999.9"," 0","  8.5","23","  6.7","23"," 14.0","999.9","  66.0"," ","  36.0"," "," 0.31","G","999.9","010000"
"72483999999","2003-03-21","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  55.2","23","  47.5","23","1022.2","23","999.9"," 0","  9.4","23","  2.7","23","  7.0","999.9","  70.0"," ","  39.9"," "," 0.00","G","999.9","000000"
"72483999999","2003-03-22","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  57.3","24","  51.6","24","1020.5","21","999.9"," 0","  9.9","24"," 10.5","24"," 16.9"," 21.0","  70.0"," ","  39.9"," "," 0.01","A","999.9","000000"
"72483999999","2003-03-23","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  56.7","24","  52.8","24","1018.8","20","999.9"," 0","  8.5","24","  5.0","24","  8.9","999.9","  64.4","*","  53.6","*"," 0.28","G","999.9","010000"
"72483999999","2003-03-24","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  54.8","23","  48.7","23","1017.9","23","999.9"," 0","  8.3","23","  3.1","23","  8.0","999.9","  68.0"," ","  41.0"," "," 0.03","G","999.9","100000"
"72483999999","2003-03-25","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  56.5","24","  47.2","24","1022.7","24","999.9"," 0"," 10.0","24","  4.0","24"," 11.1","999.9","  70.0"," ","  41.0"," "," 0.01","G","999.9","000000"
"72483999999","2003-03-26","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  62.8","21","  54.5","21","1022.1","19","999.9"," 0"," 10.0","21"," 10.5","21"," 16.9"," 19.0","  69.8","*","  57.2","*"," 0.00","G","999.9","010000"
"72483999999","2003-03-27","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  54.7","24","  40.4","24","1021.4","24","999.9"," 0"," 10.0","24"," 11.5","24"," 22.0"," 28.0","  70.0"," ","  43.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-28","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  58.3","24","  36.2","24","1020.8","24","999.9"," 0"," 10.0","24"," 15.0","24"," 21.0"," 26.0","  72.0"," ","  43.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-29","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  57.7","24","  41.5","24","1024.7","24","999.9"," 0"," 10.0","24","  5.2","24"," 13.0"," 20.0","  75.0"," ","  39.9"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-30","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  61.4","24","  49.4","24","1025.6","24","999.9"," 0","  9.9","24","  3.0","24","  5.1","999.9","  75.9"," ","  39.9"," "," 0.00","I","999.9","000000"
"72483999999","2003-03-31","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  63.6","24","  51.1","24","1017.4","24","999.9"," 0"," 10.0","24","  6.7","24"," 13.0","999.9","  75.9"," ","  44.1"," "," 0.00","I","999.9","000000"
"72483999999","2003-04-01","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  56.4","24","  49.3","24","1009.0","24","999.9"," 0"," 10.0","24"," 12.3","24"," 19.0"," 22.9","  71.6","*","  51.8","*"," 0.03","A","999.9","010000"
"72483999999","2003-04-02","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  50.7","24","  40.2","24","1010.5","24","999.9"," 0"," 10.0","24"," 11.6","24"," 22.9"," 28.9","  62.1"," ","  44.1"," "," 0.01","A","999.9","000000"
"72483999999","2003-04-03","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.9","24","  38.2","24","1018.6","24","999.9"," 0"," 10.0","24","  9.2","24"," 15.9"," 16.9","  59.0"," ","  37.0"," "," 0.00","I","999.9","000000"
"72483999999","2003-04-04","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  51.6","24","  41.4","24","1016.7","24","999.9"," 0","  9.5","24"," 11.6","24"," 15.0"," 21.0","  61.0"," ","  37.0"," "," 0.21","G","999.9","010000"
"72483999999","2003-04-05","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  46.8","24","  38.6","24","1019.0","23","999.9"," 0","  9.2","24","  5.1","24"," 11.1"," 15.9","  61.0"," ","  33.1"," "," 0.01","G","999.9","000000"
"72483999999","2003-04-06","38.683","-121.583","8.0","SACRAMENTO INTERNATIONAL, CA US","  52.2","24","  42.9","24","1021.2","24","999.9"," 0"," 10.0","24","  7.0","24"," 11.1","999.9","  64.4","*","  44.6","*"," 0.00","G","999.9","000000"
